T1	T2
KLF12	23.6588477871704	23.6588477871704
GLUD1	249.109070201593	249.109070201593
TTN-AS1	6.10412533352652	6.10412533352652
ADAM22	9.24924040229696	9.24924040229696
HFE	41.4779838489538	41.4779838489538
ARHGAP31	7.00289734396487	7.00289734396487
FOXC1	162.189925033043	162.189925033043
TBXAS1	38.4671510260785	38.4671510260785
MAP4K4	341.62771576057	341.62771576057
ITGA6	198.727617581435	198.727617581435
PEX11G	31.811276511156	31.811276511156
AMH	14.8033772216618	14.8033772216618
PIK3R2	3.09524602475667	3.09524602475667
C5	21.8855634251777	21.8855634251777
SNX25	17.6600789784054	17.6600789784054
BCL7A	224.22790402026	224.22790402026
DNAH1	1.87700774415898	1.87700774415898
TMEM117	9.0633369080643	9.0633369080643
LRRC46	4.00820289403508	4.00820289403508
TMEM91	13.5734445140298	13.5734445140298
DOK3	5.06645110114146	5.06645110114146
ZC3HAV1L	35.9911942293681	35.9911942293681
ZNF462	74.1479531503318	74.1479531503318
CIART	54.560855269982	54.560855269982
AK4	211.082375160716	211.082375160716
SLC16A14	53.3283430794773	53.3283430794773
FZD6	173.617654981319	173.617654981319
MAPRE2	49.2241474836379	49.2241474836379
AXL	108.408458411709	108.408458411709
MBOAT1	17.003181434818	17.003181434818
RSPH9	3.1923942340874	3.1923942340874
SLC25A20	77.9186355401595	77.9186355401595
ANKRD18A	80.1031122704916	80.1031122704916
MEIOC	22.2232599812911	22.2232599812911
F2R	68.602455338285	68.602455338285
MANEAL	23.5573676404706	23.5573676404706
AHNAK2	150.327959815209	150.327959815209
ZNF790	25.4461335045046	25.4461335045046
ZNF442	7.96135930541995	7.96135930541995
ZNF358	26.6442089934593	26.6442089934593
TBKBP1	5.10896130589505	5.10896130589505
NOTCH4	1.54709090123441	1.54709090123441
TTC23L	5.69344202178544	5.69344202178544
ZNF254	53.1423764033863	53.1423764033863
NPTXR	23.2787526370766	23.2787526370766
EIF4A2P2	3.4234117039099	3.4234117039099
EGFL8	4.44956324909685	4.44956324909685
PPIEL	22.2562351341145	22.2562351341145
NNT-AS1	124.271936190622	124.271936190622
SHANK3	5.59266381906315	5.59266381906315
NATD1	7.853654176754	7.853654176754
GOLGA6L10	8.52678199276271	8.52678199276271
ANO8	4.69140612799127	4.69140612799127
HLF	6.85615381990404	6.85615381990404
PCSK4	6.61247494176697	6.61247494176697
CAAP1	317.115680968449	317.115680968449
RASGEF1B	20.2291952181856	20.2291952181856
C9orf72	38.0923434547971	38.0923434547971
FRAT1	12.2685454536514	12.2685454536514
CNIH2	16.077500562612	16.077500562612
FOXO4	7.68502690278245	7.68502690278245
STAC3	4.56138209922332	4.56138209922332
HDHD5-AS1	8.68807786664919	8.68807786664919
SNORA72	2.23257189265579	2.23257189265579
RNF208	14.9803072222047	14.9803072222047
RNU6-130P	2.96757180568063	2.96757180568063
RNU6-195P	1.22053856480182	1.22053856480182
NALT1	14.8874440131505	14.8874440131505
RNA5SP473	1.87495231332708	1.87495231332708
NPIPB11	2.56174993109505	2.56174993109505
LENG9	6.38169986080486	6.38169986080486
ARL17A	1.32547961188414	1.32547961188414
CYFIP2	42.9783345744817	42.9783345744817
ROGDI	138.741915538177	138.741915538177
MECOM	95.4492780201096	95.4492780201096
MGRN1	206.210207997931	206.210207997931
ZNF500	50.6941563359983	50.6941563359983
MAZ	4.449535631195	4.449535631195
ZC2HC1A	216.758461274132	216.758461274132
MYH3	8.25581141672386	8.25581141672386
UBN1	258.450462253659	258.450462253659
KHDRBS3	31.0395702353187	31.0395702353187
LARGE1	18.9616864208426	18.9616864208426
TBX3	240.230269614455	240.230269614455
CGREF1	22.8873331046028	22.8873331046028
GLYR1	300.353328899814	300.353328899814
GULP1	181.745803309834	181.745803309834
UBALD1	93.090330742563	93.090330742563
BEX3	1107.96748937144	1107.96748937144
ANKS3	92.5521685286977	92.5521685286977
NUDT16L1	271.829740402139	271.829740402139
SMPDL3A	42.3009067010218	42.3009067010218
SATB1	23.6440633522457	23.6440633522457
HSPA8P15	2.2265906655648	2.2265906655648
GTF2H2B	12.4936186754587	12.4936186754587
LINC02256	7.3623862169739	7.3623862169739
TXNIP	746.363008546401	746.363008546401
GEMIN7-AS1	3.86729145392843	3.86729145392843
TSC22D1-AS1	5.92871601562299	5.92871601562299
CST3	917.90718967924	917.90718967924
DNAAF11	39.0037790529102	39.0037790529102
ACHE	21.0104704848019	21.0104704848019
SSPN	71.7939650097154	71.7939650097154
EFHB	1.32815112693332	1.32815112693332
MAP9	158.807394756521	158.807394756521
IQUB	3.36827184749589	3.36827184749589
MCMDC2	3.51002999740195	3.51002999740195
WNK3	20.7825428930726	20.7825428930726
NXN	25.8272896664828	25.8272896664828
TUSC1	35.3928926203679	35.3928926203679
CP	311.00520494928	311.00520494928
TLE6	22.7982541230594	22.7982541230594
TNNT1	416.709929550803	416.709929550803
LOXL3	12.8264923368621	12.8264923368621
RTN2	61.0851841518809	61.0851841518809
VGF	33.4677547810106	33.4677547810106
DOCK6	26.640030416861	26.640030416861
RAP1GAP2	35.389295197706	35.389295197706
C1QTNF6	36.3816452721656	36.3816452721656
WDR89	91.0103234512677	91.0103234512677
CDH13	66.7379792782408	66.7379792782408
TTYH2	14.4433425775667	14.4433425775667
MYO1F	17.1260923400919	17.1260923400919
TTC12	78.2396896474254	78.2396896474254
FSIP1	11.7867053006251	11.7867053006251
ADGRF1	160.99779882274	160.99779882274
PPP2R5E	496.997039221107	496.997039221107
GPR61	1.89360215764241	1.89360215764241
ETS2	225.738898841464	225.738898841464
MST1R	43.8907297358097	43.8907297358097
DNAAF3	18.130629129524	18.130629129524
WDR81	2.82290107815405	2.82290107815405
BOLA2B	14.0281927650657	14.0281927650657
PFKFB3	64.5432512902207	64.5432512902207
MYADM	314.026855431083	314.026855431083
SKIDA1	13.8610107152032	13.8610107152032
CCDC159	86.8391806796792	86.8391806796792
ADAMTSL5	16.8366902856395	16.8366902856395
EPOR	45.254991190085	45.254991190085
TMPPE	1.91699786507946	1.91699786507946
SPRED3	12.6933045680946	12.6933045680946
MAOA	37.1624666631914	37.1624666631914
CYSRT1	61.7530095776304	61.7530095776304
MBP	194.729516735541	194.729516735541
U3	35.021489014228	35.021489014228
RNU2-63P	8.50112053976746	8.50112053976746
MBNL1-AS1	12.4495629859517	12.4495629859517
MAP3K2-DT	13.5812264374098	13.5812264374098
OSGEPL1-AS1	7.39279410520723	7.39279410520723
ADCY6-DT	2.53754114328285	2.53754114328285
ANKRD34A	11.7902911506437	11.7902911506437
EIF2B5-DT	10.9340817552181	10.9340817552181
INSIG1-DT	19.191881234604	19.191881234604
PMS2P10	5.02690374969013	5.02690374969013
LINC02603	8.04144090479101	8.04144090479101
SIAH2-AS1	2.35580923268494	2.35580923268494
PARP11	49.3070977271219	49.3070977271219
FLJ13224	2.60158475585982	2.60158475585982
CYBA	293.597070587955	293.597070587955
SMC1B	114.831793578772	114.831793578772
TNFSF13B	15.7510409508863	15.7510409508863
GALNT18	44.9541335823103	44.9541335823103
SOX9	231.502009117117	231.502009117117
ZNF837	2.41533094461655	2.41533094461655
FZD1	11.0805006998928	11.0805006998928
TNFRSF13C	10.6944223458815	10.6944223458815
SCNN1D	5.85191987373679	5.85191987373679
ILK	10.3048356568514	10.3048356568514
PPFIBP2	89.6012309958567	89.6012309958567
ACOT1	26.0922860457384	26.0922860457384
EFCAB10	3.66236448873851	3.66236448873851
ADSS1	54.7725085116288	54.7725085116288
ZNF396	22.1399800355065	22.1399800355065
DNAH10	4.87256819064475	4.87256819064475
ZNF658B	5.65971928729768	5.65971928729768
RNY1	1.87535640792862	1.87535640792862
MIR616	9.43170021308271	9.43170021308271
MBLAC1	3.86466505533273	3.86466505533273
MARCKSL1P2	1.80611890018401	1.80611890018401
MELTF-AS1	22.8850289367469	22.8850289367469
LINC01816	5.26676407462882	5.26676407462882
SCIRT	23.1469286872915	23.1469286872915
HMGN1P8	3.95504223248419	3.95504223248419
UBAP1L	2.93972463198874	2.93972463198874
AFTPH-DT	5.10479922991769	5.10479922991769
SPAG8	1.01866318465276	1.01866318465276
NPNT	108.10443630877	108.10443630877
SIDT1	12.1868893495933	12.1868893495933
NKAIN1	20.7014911378509	20.7014911378509
TFF1	457.773335923356	457.773335923356
KRBA2	2.33733884517369	2.33733884517369
PEG10	237.78818725233	237.78818725233
PPP2CA-DT	2.67543072816658	2.67543072816658
HHIPL2	12.7544107218204	12.7544107218204
TGFB2	114.74671642883	114.74671642883
FBXO24	1.19380833535351	1.19380833535351
LCN2	907.771079155181	907.771079155181
MGMT	358.351272359271	358.351272359271
PPP1R27	5.29423629891356	5.29423629891356
CYP4F3	7.75535393457339	7.75535393457339
UQCRFS1-DT	1.07540189632209	1.07540189632209
ARHGEF2-AS2	6.1207930419026	6.1207930419026
LINC02560	0.736443525086633	0.736443525086633
HYAL2	84.7997854121849	84.7997854121849
CDC14B	38.7696905439175	38.7696905439175
GTPBP1	34.4116572928291	34.4116572928291
SUN2	5.70542584593062	5.70542584593062
DNAL4	91.0052172941149	91.0052172941149
PALS2	144.842484998694	144.842484998694
MINDY4	13.8770050331225	13.8770050331225
ULBP1	40.299770345485	40.299770345485
TUSC2	302.938850338174	302.938850338174
NPRL2	123.812759168423	123.812759168423
CYB561D2	174.385000389054	174.385000389054
TMEM115	99.5651346287663	99.5651346287663
VPREB3	3.49557082921686	3.49557082921686
PRRG1	59.1665909711442	59.1665909711442
RFTN1	98.2535888962972	98.2535888962972
SLC46A3	89.538415663806	89.538415663806
MAP3K21	55.0881198525574	55.0881198525574
ATP6V1C2	10.756817784244	10.756817784244
CAMK2D	231.639822642049	231.639822642049
SLC45A3	16.8965231305481	16.8965231305481
SGMS2	45.2380858797508	45.2380858797508
FABP5	269.631114342581	269.631114342581
BEND7	35.6982100562151	35.6982100562151
PXDC1	41.7630633790477	41.7630633790477
SIMC1	32.8539034408636	32.8539034408636
DPY19L2P2	5.61567692002095	5.61567692002095
FAM20C	68.9137215247623	68.9137215247623
C1QTNF12	7.01448974229227	7.01448974229227
PTCH1	15.4987272683708	15.4987272683708
MITF	57.8283963975854	57.8283963975854
ARID5A	26.1366018297692	26.1366018297692
KLHL9	159.489115496034	159.489115496034
L3MBTL3	96.8309295205499	96.8309295205499
MFAP3L	31.4898297981388	31.4898297981388
HLA-F	205.095989236151	205.095989236151
GABBR1	31.1660598816717	31.1660598816717
MORF4L2-AS1	6.20734417789938	6.20734417789938
RPS12P18	1.02304325618252	1.02304325618252
B3GALT4	50.0295045592785	50.0295045592785
GPR176-DT	2.00930368513906	2.00930368513906
THOC1-DT	5.27263091036646	5.27263091036646
IGF2BP2	248.129500614944	248.129500614944
RN7SL827P	1.04294442952557	1.04294442952557
CYB561D2.1	2.03321247818179	2.03321247818179
KANSL1L-AS1	3.08297115550028	3.08297115550028
WHAMMP2	13.623649591459	13.623649591459
HIF1A-AS3	7.80433218615123	7.80433218615123
ADAMTSL4	7.51889157296465	7.51889157296465
S100A9	1392.62801099761	1392.62801099761
C17orf114	9.39705828619618	9.39705828619618
REEP1	39.9751877738276	39.9751877738276
SERPINE1	315.925668314222	315.925668314222
PARD3B	24.6320670205232	24.6320670205232
AKAP7	46.632670873254	46.632670873254
SOCS2	55.4737504334341	55.4737504334341
RNF157	21.3244785969411	21.3244785969411
ATP8B2	51.19080719103	51.19080719103
U2AF1	10.455687439849	10.455687439849
GRIN2C	2.02555892179315	2.02555892179315
ELOVL7	22.4926453964697	22.4926453964697
ZNF30	21.723464744693	21.723464744693
DENND5B	35.4972511108249	35.4972511108249
HERC2P3	12.9124470499299	12.9124470499299
MVB12B	8.72159680467453	8.72159680467453
RORA-AS1	4.86749139512756	4.86749139512756
SEMA6A-AS1	3.90431010043805	3.90431010043805
CRACD	17.9239535406687	17.9239535406687
CPB2-AS1	8.66507036128634	8.66507036128634
SDC2	159.502826209183	159.502826209183
TTC36	19.3013084437923	19.3013084437923
STYK1	40.7815074628877	40.7815074628877
PLA2G4C	21.1079982681711	21.1079982681711
RNF43	49.6896249354543	49.6896249354543
C3orf14	441.214529046798	441.214529046798
MLPH	617.49087850352	617.49087850352
PXDN	205.956908885845	205.956908885845
SLC37A2	8.1429172721729	8.1429172721729
LCP1	90.5735525432332	90.5735525432332
SLC31A2	8.15609849639504	8.15609849639504
LYPLAL1	456.698018991512	456.698018991512
PROM2	121.420715249108	121.420715249108
INHBB	340.721232686762	340.721232686762
KRT80	65.3447527921678	65.3447527921678
MTLN	521.667719112389	521.667719112389
EPM2AIP1	171.413290291834	171.413290291834
MB	212.315319985731	212.315319985731
GCAWKR	20.3967503141502	20.3967503141502
SLC43A3	116.926586408291	116.926586408291
C4orf51	2.99291721645554	2.99291721645554
SMIM22	523.931624609846	523.931624609846
ATXN1-AS1	4.64226216233084	4.64226216233084
EIF3CL	0.682809899238955	0.682809899238955
KIFC2	6.39661920945896	6.39661920945896
TNFSF15	31.899908739776	31.899908739776
SECTM1	23.7190258190865	23.7190258190865
S100A8	997.082208088581	997.082208088581
C5orf38	145.211857494877	145.211857494877
ICAM1	42.8565913006988	42.8565913006988
WNT3	14.4828549170942	14.4828549170942
LRFN3	5.74779145354668	5.74779145354668
DMGDH	10.9489766504652	10.9489766504652
GPR161	35.7293500278466	35.7293500278466
CCNO	106.791539064686	106.791539064686
RASGRP3	3.23944057403278	3.23944057403278
RNF123	1.91305704565724	1.91305704565724
TTYH1	13.9431134098229	13.9431134098229
CAVIN4	5.05199814204051	5.05199814204051
FBXL14	1.78034256058411	1.78034256058411
ZNF497	3.67948526354846	3.67948526354846
PFN4	11.2593546666242	11.2593546666242
CARD9	27.9311811652056	27.9311811652056
ZNF763	3.92914190305956	3.92914190305956
MCIDAS	9.97602412064503	9.97602412064503
SOCS2-AS1	17.8597962352544	17.8597962352544
GATA6-AS1	10.0707232955704	10.0707232955704
LIX1L	48.5418490903885	48.5418490903885
RRAS2	78.0014514164241	78.0014514164241
RNF122	15.4658355391604	15.4658355391604
SLC43A1	13.3715115145886	13.3715115145886
USP38-DT	5.43714347938845	5.43714347938845
RAB9B	19.6471434796995	19.6471434796995
ZNF236-DT	0.206633223789146	0.206633223789146
LRRC17	3.53414951594922	3.53414951594922
FAM171A2	3.16693698350994	3.16693698350994
ATP2A1-AS1	1.63058880563863	1.63058880563863
RRAGD	44.6719424599048	44.6719424599048
ENOX1	11.4478524387002	11.4478524387002
ZNF503-AS2	23.3586481097658	23.3586481097658
TEX19	37.1464291860651	37.1464291860651
GPSM1	4.76414820509031	4.76414820509031
TMEM98	34.552381741781	34.552381741781
SYT7	83.0083418954609	83.0083418954609
PTPRU	26.2854440650621	26.2854440650621
RAP1GAP	27.2271559712457	27.2271559712457
FXYD3	1393.65902849182	1393.65902849182
EPHB2	42.1026368829692	42.1026368829692
ARRDC4	43.221072072439	43.221072072439
TBX6	13.4634832989167	13.4634832989167
SPINT1	234.480358908546	234.480358908546
LRG1	90.1936089842244	90.1936089842244
MYO1D	35.6208208102307	35.6208208102307
VMO1	19.9151663978172	19.9151663978172
ARHGAP30	15.2084648221106	15.2084648221106
NRARP	11.0159961453188	11.0159961453188
LTC4S	29.0997477856098	29.0997477856098
KRT18P11	35.4441181813437	35.4441181813437
PPP1R26-AS1	26.3831879375617	26.3831879375617
KRT18P4	6.1850079186224	6.1850079186224
SMARCE1P5	9.61718686407908	9.61718686407908
LYRM9	22.8977194324987	22.8977194324987
EPPK1	55.5262489002672	55.5262489002672
SPINT1-AS1	250.866122448395	250.866122448395
NOXA1	19.6464241650996	19.6464241650996
PRRG3	9.16906395479628	9.16906395479628
LINC02897	4.09739658925438	4.09739658925438
TNS1	14.106949934471	14.106949934471
GGT1	35.3176420902873	35.3176420902873
CDC42EP5	21.9573322228914	21.9573322228914
MAFTRR	0.301338572347785	0.301338572347785
ZG16B	216.397300790947	216.397300790947
MIR205HG	611.141157849099	611.141157849099
RNFT1-DT	1.32155813289593	1.32155813289593
NEUROD1	1.65569657183221	1.65569657183221
CCDC80	192.408698972544	192.408698972544
NRP1	222.170587078246	222.170587078246
MYBL2	107.653877079343	107.653877079343
ECM2	24.423898833096	24.423898833096
SUSD1	12.7951594086747	12.7951594086747
NEIL3	91.9150894429963	91.9150894429963
CYP27B1	20.72925273787	20.72925273787
LOX	111.13781018419	111.13781018419
CENPA	118.794191251487	118.794191251487
WLS	254.18862465172	254.18862465172
F3	274.469973713585	274.469973713585
PKMYT1	11.2618968568865	11.2618968568865
LOXL2	186.213112621571	186.213112621571
CMPK2	21.9801364314605	21.9801364314605
ADCY3	26.8107002636907	26.8107002636907
TICRR	42.8405714551489	42.8405714551489
THNSL2	31.4732040500072	31.4732040500072
HES6	57.6288821200191	57.6288821200191
ZC3H12C	24.1331630050811	24.1331630050811
MERTK	8.12545204817068	8.12545204817068
CDC25C	92.8730412690007	92.8730412690007
CDC25A	32.7452879962822	32.7452879962822
PCDH7	46.0734781005482	46.0734781005482
TUBB6	316.136310573297	316.136310573297
TYMSOS	59.8126740750749	59.8126740750749
EFCAB5	4.48574325808852	4.48574325808852
DCAF4L1	6.7105557316252	6.7105557316252
FAM72B	22.7903953222147	22.7903953222147
FAM72A	12.1539487833934	12.1539487833934
HSD17B11	86.5996228209471	86.5996228209471
RYR3	14.9078207346345	14.9078207346345
RNU4-39P	0.906034839744431	0.906034839744431
Y-RNA.6	2.95256737094062	2.95256737094062
RNVU1-6	7.32175909707998	7.32175909707998
ZNF204P	26.9030523731645	26.9030523731645
RPS4XP3	17.0188231235927	17.0188231235927
FAM72D	37.2607382502522	37.2607382502522
MTMR9LP	23.9903988726104	23.9903988726104
PITX1-AS1	7.34259210240061	7.34259210240061
LINC00337	6.36312040499153	6.36312040499153
KIF4B	11.2538674891083	11.2538674891083
ATP5MC1P5	10.130413318957	10.130413318957
RFX5-AS1	20.345659971258	20.345659971258
PLEKHO2	12.7614793447843	12.7614793447843
RPL12P30	1.47701802376165	1.47701802376165
RPS18P6	6.49646860190929	6.49646860190929
LRP4-AS1	16.0336877840609	16.0336877840609
RCCD1-AS1	3.51603433054516	3.51603433054516
LINC00638	4.09598881793913	4.09598881793913
PRC1-AS1	7.07139739564992	7.07139739564992
KPNB1-DT	2.98865465603324	2.98865465603324
RNU4ATAC	6.61923867671028	6.61923867671028
NUDT19-DT	18.1073185472122	18.1073185472122
HMGB1P24	3.06617198065709	3.06617198065709
SND1-IT1	3.94165411938529	3.94165411938529
MIR1244-2	18.1226517775914	18.1226517775914
IL11	14.186509566434	14.186509566434
ANKLE1	3.38288832764901	3.38288832764901
ADAT3	2.11681680422354	2.11681680422354
GSTP1	1285.12848170645	1285.12848170645
H2BC17	4.06105763499799	4.06105763499799
SNHG21	9.19590178467038	9.19590178467038
RANBP3-DT	1.20903723222089	1.20903723222089
H2AC17	1.39658553303855	1.39658553303855
SLC1A1	25.7392035149653	25.7392035149653
TNFSF13	3.22229652496092	3.22229652496092
SEC22B4P	1.07213099047674	1.07213099047674
MID1	83.4111239687273	83.4111239687273
ULBP2	78.2252189120967	78.2252189120967
ITPRIP	16.1133813984219	16.1133813984219
FAM133A	19.0737257516379	19.0737257516379
SCIN	69.4318020079053	69.4318020079053
ZFYVE26	19.0887513075954	19.0887513075954
CEACAM1	21.4818909888408	21.4818909888408
SULT2B1	44.0222965436987	44.0222965436987
SMPD3	14.083715803752	14.083715803752
ESRP1	338.708326034299	338.708326034299
TNFSF10	376.002610034367	376.002610034367
QRICH2	6.968492626494	6.968492626494
RDH5	5.1943425350779	5.1943425350779
PLEKHA6	85.3424160549229	85.3424160549229
UCP2	280.886133919535	280.886133919535
CNTD1	6.82304125139187	6.82304125139187
SYNE4	144.036553923541	144.036553923541
TACSTD2	895.249121803524	895.249121803524
TMEM105	11.1100353743918	11.1100353743918
SAMD11	11.6692639181396	11.6692639181396
TMEM240	1.8090563606085	1.8090563606085
RPS26P3	23.6307931965906	23.6307931965906
SLC23A3	4.70551135725325	4.70551135725325
HMGB1P17	1.36538116441015	1.36538116441015
H3P6	16.9014570739603	16.9014570739603
EXTL3-AS1	5.64146465652953	5.64146465652953
ATXN2-AS	1.97307738874661	1.97307738874661
PRR36	15.1340817185095	15.1340817185095
TP53RK-DT	2.60583457388547	2.60583457388547
PLEKHS1	39.3880990917358	39.3880990917358
DAPP1	73.2526509589294	73.2526509589294
RAB25	643.722324156104	643.722324156104
BICDL2	126.345037316073	126.345037316073
DEGS2	146.758365283222	146.758365283222
AGR2	960.491716154476	960.491716154476
PRSS22	175.873292547298	175.873292547298
PRSS8	22.5070344906973	22.5070344906973
PLA2G4C-AS1	2.73186741613683	2.73186741613683
SNORD12C	4.35911745644558	4.35911745644558
ST3GAL1	304.802313346967	304.802313346967
MMP25	2.56086715902318	2.56086715902318
LDAF1	360.677713588656	360.677713588656
LTBP1	98.2426955508332	98.2426955508332
TLE2	32.0635846998049	32.0635846998049
ALPK1	84.3593965022184	84.3593965022184
CA12	377.72057957711	377.72057957711
OPHN1	45.631173632985	45.631173632985
ZNF586	13.7679254090752	13.7679254090752
ASAP3	34.8595304714049	34.8595304714049
CERS4	91.7735005941388	91.7735005941388
UNC13D	39.230477578851	39.230477578851
SYTL4	120.18895837986	120.18895837986
MYEF2	170.40438669271	170.40438669271
ZNF14	27.7239183282225	27.7239183282225
GLI3	42.6109529335799	42.6109529335799
MPDZ	87.001058196183	87.001058196183
COL12A1	90.3480405377964	90.3480405377964
GCNT2	138.306254255471	138.306254255471
UST	21.3111139654436	21.3111139654436
NPR3	68.6804823942462	68.6804823942462
KCNJ13	0.829125165781964	0.829125165781964
IL1R1	65.4069486035898	65.4069486035898
TJP2	1.23478684594959	1.23478684594959
ATP7B	13.1436632946125	13.1436632946125
RRAS	106.345385514678	106.345385514678
CDHR3	9.83469666081761	9.83469666081761
EGLN3	273.160888952399	273.160888952399
ZNF426	78.8734784937026	78.8734784937026
ZNF141	58.3324361876062	58.3324361876062
SH3BGRL	526.184170922643	526.184170922643
IL13RA1	205.376648912766	205.376648912766
ZNF304	27.2288390725828	27.2288390725828
KRBA1	25.4101605344639	25.4101605344639
GSTM3	378.797100965428	378.797100965428
VAV3	172.306820148012	172.306820148012
RTL8C	432.454688423888	432.454688423888
HRK	48.0158931801916	48.0158931801916
RNASEL	82.4155105067184	82.4155105067184
SYTL2	276.60989181412	276.60989181412
RDX	734.087572914071	734.087572914071
SMAD6	15.6330277400987	15.6330277400987
ARHGAP24	22.1021054918398	22.1021054918398
LRIG3	33.2533161583485	33.2533161583485
SDSL	121.389220334053	121.389220334053
RB1	183.807878727163	183.807878727163
TIGD7	36.8197078878722	36.8197078878722
PCTP	125.33817940746	125.33817940746
GREB1L	15.4780422280865	15.4780422280865
WNT9A	17.2206921302562	17.2206921302562
PPFIA4	4.09342057099604	4.09342057099604
OTULINL	49.0336762848963	49.0336762848963
OSMR	229.483293499695	229.483293499695
ZNF185	27.0788327231251	27.0788327231251
PSTPIP2	109.752608696352	109.752608696352
ZNF773	40.0660722421608	40.0660722421608
ZNF256	29.1195685830212	29.1195685830212
PTPRK	232.91389406443	232.91389406443
DAB2	181.314089988691	181.314089988691
PDLIM3	34.4369588705721	34.4369588705721
ZNF18	13.7658361422736	13.7658361422736
C9orf43	5.77567402353929	5.77567402353929
LDLRAP1	86.1195187363159	86.1195187363159
TMSB15A	90.6940867348917	90.6940867348917
FBXO27	46.1804601254633	46.1804601254633
GBP2	176.067978360191	176.067978360191
SLC51A	10.9172455443568	10.9172455443568
TMEM144	58.2429858168916	58.2429858168916
GASK1B	29.7366994277216	29.7366994277216
BRWD3	103.414542272426	103.414542272426
BMERB1	97.8631073845965	97.8631073845965
ACSF2	112.663974617917	112.663974617917
ZNF83	181.503806333939	181.503806333939
TRANK1	3.87296169501167	3.87296169501167
FAM83B	38.965563076969	38.965563076969
B3GALNT1	105.158841654316	105.158841654316
REPS2	23.6837671085741	23.6837671085741
KCNS3	54.5849089886579	54.5849089886579
PLAC1	19.5945239946606	19.5945239946606
ZNF417	7.41783951936804	7.41783951936804
RGMB	21.8367694493116	21.8367694493116
FZD4	21.4352866021953	21.4352866021953
VN1R1	6.47646398855477	6.47646398855477
TMTC2	21.3850818582283	21.3850818582283
WDR97	8.50192461038736	8.50192461038736
PCED1B	31.6038471745721	31.6038471745721
ZNF467	59.6596015405262	59.6596015405262
SYNM	41.710787632903	41.710787632903
FIGN	71.0163126335966	71.0163126335966
SPACA6	46.6706063364395	46.6706063364395
EPHB3	46.8258960091018	46.8258960091018
ZNF530	49.694326343056	49.694326343056
TRMT12	90.0899004222084	90.0899004222084
GPR39	32.3109861968802	32.3109861968802
RNLS	27.1950484036319	27.1950484036319
THBS2	14.9855529733413	14.9855529733413
EEF1GP1	29.4361429284804	29.4361429284804
TPRG1	64.3494778591491	64.3494778591491
LCTL	4.71572606892574	4.71572606892574
CRYM-AS1	4.57701526245934	4.57701526245934
ZNF724	26.3274797274873	26.3274797274873
SLC6A9	18.2553359747549	18.2553359747549
SULF2	123.499232457624	123.499232457624
COL27A1	47.3788930470772	47.3788930470772
ZNF429	60.8294402387236	60.8294402387236
ZNF772	14.7438463759054	14.7438463759054
NEK5	12.0763405836016	12.0763405836016
BNIP3P1	22.7388488117763	22.7388488117763
ZNF675	128.31036134469	128.31036134469
ZNF695	26.5456043434943	26.5456043434943
ZNF615	31.1648614427405	31.1648614427405
ZXDA	2.33005594314303	2.33005594314303
ZNF568	56.1459077895909	56.1459077895909
ZNF480	233.547997380695	233.547997380695
MICA	149.444163502951	149.444163502951
SNORD89	5.03783240329716	5.03783240329716
RTL8B	115.966767323176	115.966767323176
RAC1P5	11.3306962877597	11.3306962877597
ZNF134	67.9653444539552	67.9653444539552
PRKAR2A-AS1	6.04952448800859	6.04952448800859
TNKS2-AS1	5.58085099149297	5.58085099149297
TFAP2A-AS1	7.64727306929637	7.64727306929637
ITPR1-DT	6.41337446379264	6.41337446379264
ZNF529-AS1	34.6549363804606	34.6549363804606
ZNF879	13.7839523590976	13.7839523590976
ZNF736	33.1331347547405	33.1331347547405
RPL32P27	4.52598045608478	4.52598045608478
TM4SF1-AS1	20.3386863371081	20.3386863371081
C8orf58	10.5663100027869	10.5663100027869
RPSAP36	7.45639535920965	7.45639535920965
EFNA4	188.345895591852	188.345895591852
LIFR-AS1	10.2767666458142	10.2767666458142
RGMB-AS1	12.1034881989983	12.1034881989983
LY6E-DT	68.9705723935968	68.9705723935968
FAM174A-DT	1.58210575315771	1.58210575315771
HOXC13-AS	26.0454716810308	26.0454716810308
HSPD1P11	9.88646831691803	9.88646831691803
RNU6-1016P	10.4944857779997	10.4944857779997
CCDC71L	73.665240411766	73.665240411766
TSKU-AS1	8.41634896915033	8.41634896915033
ZNF350	76.0633154422301	76.0633154422301
MIR193BHG	24.631357801594	24.631357801594
CEACAM16-AS1	24.7650750066059	24.7650750066059
ZNF790-AS1	23.590268228858	23.590268228858
GOLGA4-AS1	4.66983901090919	4.66983901090919
PFN1P2	5.20820837897903	5.20820837897903
PGM5P2	10.6325382876515	10.6325382876515
LDOC1	258.8734812237	258.8734812237
C3orf35	1.93433413493457	1.93433413493457
HERC5	58.6517330858058	58.6517330858058
ZNF738	80.5950509452367	80.5950509452367
TRNP1	14.6749071421478	14.6749071421478
PCDHGA5	2.91332458244773	2.91332458244773
IPO5P1	16.1197063973465	16.1197063973465
PRDM6	14.0766371533732	14.0766371533732
VIPR1	20.689100458872	20.689100458872
RAB28P5	4.41320493675382	4.41320493675382
GTF2IP4	5.60342830030196	5.60342830030196
FAM21FP	6.34378629568417	6.34378629568417
RNASE4	4.37098159119383	4.37098159119383
PLAAT2	55.4648785649613	55.4648785649613
GALM	38.8588194038369	38.8588194038369
SEMA3E	89.1248404002155	89.1248404002155
RN7SL738P	1.72925695362619	1.72925695362619
